"ID"	"State"	"InitialState"
"BC_HKB0662_1294_T"	"S01"	"IS10"
"BC_HKB0831_1520_T"	"S01"	"IS10"
"BC_HKB0921_1575_T"	"S01"	"IS10"
"BC_HKB1385_1721_T"	"S01"	"IS10"
"BC_HKB0779_1486_T"	"S01"	"IS10"
"BC_HKB0890_1550_T"	"S01"	"IS10"
"BC_HKB2113_1657_T"	"S01"	"IS10"
"BC_HKB0786_1508_T"	"S01"	"IS10"
"BC_HKB0899_M1605_T"	"S01"	"IS10"
"BC_HKB0543_1306_T"	"S01"	"IS10"
"HKB0007_3005_T"	"S01"	"IS10"
"HKB0035_3006_T"	"S01"	"IS10"
"HKB0040_3002_T"	"S01"	"IS10"
"HKB0044_3006_T"	"S01"	"IS10"
"HKB0050_3005_T"	"S01"	"IS10"
"HKB0054_3000_T"	"S01"	"IS10"
"HKB0069_3000_T"	"S01"	"IS10"
"HKB0074_3000_T"	"S01"	"IS10"
"HKB0079_3006_T"	"S01"	"IS10"
"HKB0082_3006_T"	"S01"	"IS10"
"HKB0084_3000_T"	"S01"	"IS10"
"HKB0091_3001_T"	"S01"	"IS10"
"HKB0094_3006_T"	"S01"	"IS10"
"HKB0098_3005_T"	"S01"	"IS10"
"HKB0101_3000_T"	"S01"	"IS10"
"HKB0120_3000_T"	"S01"	"IS10"
"HKB0129_3000_T"	"S01"	"IS10"
"HKB0143_3006_T"	"S01"	"IS10"
"HKB0155_3000_T"	"S01"	"IS10"
"HKB0162_3006_T"	"S01"	"IS10"
"HKB0167_3006_T"	"S01"	"IS10"
"HKB0186_3000_T"	"S01"	"IS10"
"HKB0194_3006_T"	"S01"	"IS10"
"HKB0207_3001_T"	"S01"	"IS10"
"HKB0214_3006_T"	"S01"	"IS10"
"HKB0220_3000_T"	"S01"	"IS10"
"HKB0573_3000_T"	"S01"	"IS10"
"HKB0579_3000_T"	"S01"	"IS10"
"HKB0650_3000_T"	"S01"	"IS10"
"HKB0659_3000_T"	"S01"	"IS10"
"HKB0674_3000_T"	"S01"	"IS10"
"HKB0683_3000_T"	"S01"	"IS10"
"HKB0710_3000_T"	"S01"	"IS10"
"HKB0718_3000_T"	"S01"	"IS10"
"HKB0736_3000_T"	"S01"	"IS10"
"HKB0751_3000_T"	"S01"	"IS10"
"HKB0752_3000_T"	"S01"	"IS10"
"BC_HKB0917_1656_T"	"S02"	"IS09"
"BC_HKB0915_M1647_T"	"S02"	"IS09"
"BC_HKB0187_1214_T"	"S02"	"IS09"
"BC_HKB0759_1488_T"	"S02"	"IS09"
"BC_HKB2116_1671_T"	"S02"	"IS09"
"BC_HKB0754_1481_T"	"S02"	"IS09"
"HKB0004_3006_T"	"S02"	"IS09"
"HKB0005_3001_T"	"S02"	"IS09"
"HKB0019_3006_T"	"S02"	"IS09"
"HKB0038_3006_T"	"S02"	"IS09"
"HKB0065_3006_T"	"S02"	"IS09"
"HKB0067_3006_T"	"S02"	"IS09"
"HKB0089_3001_T"	"S02"	"IS09"
"HKB0100_3006_T"	"S02"	"IS09"
"HKB0134_3006_T"	"S02"	"IS09"
